source,doi,figure,panel,subject,signal_type,time_min,value,unit,protocol_phase,exercise_load_W,valid_for_model,interpolated_short_gap,x_uncertainty,x_uncertainty_unit,y_uncertainty,y_uncertainty_unit,evidence_level,source_url,notes,trace_id,included_in_model_window,model_time_min
Choi 2020,10.1038/s41598-020-64406-5,Figure 1B,B,Representative subject (identity not reported),sweat_chloride,7.5,29.079,mM,55 W warm-up / sensor stabilization,55,NO_STABILIZATION,NO,0.344,min,0.5,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_B,False,
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,-12.0,105.93,mg/dL,fasting baseline,,BASELINE_ONLY,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,False,
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,-10.0,105.74,mg/dL,fasting baseline,,BASELINE_ONLY,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,False,
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,-8.0,105.55,mg/dL,fasting baseline,,BASELINE_ONLY,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,False,
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,-6.0,105.35,mg/dL,fasting baseline,,BASELINE_ONLY,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,False,
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,-4.0,105.16,mg/dL,fasting baseline,,BASELINE_ONLY,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,False,
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,-2.0,105.16,mg/dL,fasting baseline,,BASELINE_ONLY,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,False,
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,0.0,105.55,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,0.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,2.0,105.74,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,2.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,4.0,105.93,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,4.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,6.0,106.31,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,6.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,8.0,106.69,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,8.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,10.0,107.07,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,10.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,12.0,107.26,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,12.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,14.0,107.65,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,14.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,16.0,108.03,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,16.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,18.0,108.41,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,18.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,20.0,109.36,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,20.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,22.0,110.13,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,22.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,24.0,110.7,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,24.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,26.0,111.65,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,26.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,28.0,112.42,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,28.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,30.0,113.18,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,30.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,32.0,114.33,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,32.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,34.0,115.09,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,34.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,36.0,116.43,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,36.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,38.0,117.38,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,38.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,40.0,118.72,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,40.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,42.0,119.67,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,42.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,44.0,121.2,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,44.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,46.0,122.15,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,46.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,48.0,123.68,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,48.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,50.0,125.4,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,50.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,52.0,126.55,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,52.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,54.0,128.45,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,54.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,56.0,130.36,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,56.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,58.0,131.89,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,58.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,60.0,133.23,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,60.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,62.0,134.56,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,62.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,64.0,135.14,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,64.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,66.0,135.14,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,66.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,68.0,135.52,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,68.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,70.0,135.71,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,70.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,72.0,136.09,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,72.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,74.0,136.47,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,74.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,76.0,136.66,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,76.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,78.0,136.28,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,78.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,80.0,135.52,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,80.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,82.0,135.14,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,82.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,84.0,134.37,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,84.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,86.0,133.8,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,86.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,88.0,133.23,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,88.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,90.0,132.65,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,90.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,92.0,131.89,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,92.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,94.0,130.75,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,94.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,96.0,129.98,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,96.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,98.0,128.84,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,98.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,100.0,128.07,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,100.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,102.0,126.93,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,102.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,104.0,126.16,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,104.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,106.0,125.59,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,106.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,108.0,125.02,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,108.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,110.0,124.45,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,110.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,112.0,124.25,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,112.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,114.0,123.87,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,114.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,116.0,123.68,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,116.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,118.0,123.3,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,118.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,120.0,122.92,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,120.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,122.0,122.54,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,122.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,124.0,122.15,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,124.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,126.0,121.77,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,126.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject4,Subject 4,SBG,128.0,121.39,mg/dL,post-meal,,YES,NO,0.594,min,1.145,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject4,True,128.0
